"age","ypred_m","ypred_lq","ypred_uq","yrep_m","yrep_lq","yrep_uq","Species"
18,24.6765726133122,20.0340581783425,29.8443167269458,24.3560897352228,23.1271717629722,25.64204206622,"Acanthurus lineatus"
19,24.676583542956,20.034058178355,29.8443703050653,24.356090686427,23.1271717664612,25.6420440763273,"Acanthurus lineatus"
20,24.6765893398124,20.0340581783577,29.8443970955797,24.3560911077033,23.1271717674733,25.6420449126222,"Acanthurus lineatus"
21,24.6765924406586,20.0340581783582,29.8444104916858,24.3560912959638,23.1271717677669,25.6420452605769,"Acanthurus lineatus"
22,24.6765941124696,20.0340581783583,29.8444171902228,24.3560913808252,23.1271717678521,25.6420454053573,"Acanthurus lineatus"
23,24.6765950203992,20.0340581783584,29.8444205397624,24.3560914193978,23.1271717678768,25.6420454656023,"Acanthurus lineatus"
0,0.662142175855329,-0.915109685270413,2.36664011894959,0.671123884940123,-0.942427442693711,2.40032178123613,"Acanthurus lineatus"
1,15.8185165369332,14.005187450562,17.728812309751,15.9146092992829,14.1489718106819,17.778378599832,"Acanthurus lineatus"
2,21.252173573851,18.9784051684611,23.4502850613373,21.1582449226577,19.7334065425425,22.6519537619025,"Acanthurus lineatus"
3,23.2991460765045,19.7948660515572,26.3940668172123,23.0156140768051,21.3454786925755,24.6897744223278,"Acanthurus lineatus"
4,24.103167927205,20.0065236201583,28.0799308123731,23.6915476774551,21.705726847432,25.6579431170364,"Acanthurus lineatus"
5,24.4305578254794,20.0252341333515,28.873607848461,23.943799608264,21.7909561050952,26.165314847959,"Acanthurus lineatus"
6,24.5681501803121,20.0321845296053,29.3458556703767,24.0401828567733,21.8148791043279,26.3826784056132,"Acanthurus lineatus"
7,24.6276260340801,20.0336602566114,29.6096947921553,24.0778375212414,21.8181040173807,26.49408262852,"Acanthurus lineatus"
8,24.6539934287338,20.0339736534905,29.7071161412193,24.0928614185354,21.8209180632401,26.5390931708849,"Acanthurus lineatus"
0,0.272993679345408,-0.514345795449116,1.08201727123911,0.332053116984073,-0.634761776970857,1.32568891764866,"Acanthurus nigricans"
1,13.1650627169323,12.3278940036218,14.0032798788129,12.4595962860221,11.7659087533406,13.1369166143149,"Acanthurus nigricans"
2,16.1474635513612,14.8294787909423,17.2741632574361,13.8126760635928,12.9441394122184,14.6919612060112,"Acanthurus nigricans"
3,16.8677300206507,15.151398025822,18.4907706821783,13.9749530683545,13.0138168535534,14.9843522393721,"Acanthurus nigricans"
4,17.0486275909088,15.2232050357935,18.9114709759688,13.9956916119146,13.0172513613985,15.0307553555139,"Acanthurus nigricans"
5,17.0957904530001,15.2354790963097,19.0517424321923,13.9984959327602,13.0174808876211,15.0397298750042,"Acanthurus nigricans"
6,17.1085453873724,15.2369049095676,19.0799706984724,13.9988948519726,13.0174961920838,15.0422703293914,"Acanthurus nigricans"
0,0.272993679345408,-0.514345795449116,1.08201727123911,0.336756462167484,-0.641577573738814,1.34743484721973,"Acanthurus nigricans"
1,13.1650627169323,12.3278940036218,14.0032798788129,12.3747141403204,11.64816023057,13.0812247291931,"Acanthurus nigricans"
2,16.1474635513612,14.8294787909423,17.2741632574361,13.6419837016767,12.6518046313038,14.6302278490405,"Acanthurus nigricans"
3,16.8677300206507,15.151398025822,18.4907706821783,13.7873441293598,12.7061070979341,14.9317456077967,"Acanthurus nigricans"
4,17.0486275909088,15.2232050357935,18.9114709759688,13.8053056616161,12.7081139071155,14.9784815968506,"Acanthurus nigricans"
5,17.0957904530001,15.2354790963097,19.0517424321923,13.807676599196,12.7088430404501,14.9826982143796,"Acanthurus nigricans"
0,0.272993679345408,-0.514345795449116,1.08201727123911,0.249466591801509,-0.458315542478061,1.00376405661543,"Acanthurus nigricans"
1,13.1650627169323,12.3278940036218,14.0032798788129,13.2390726780829,12.3159377111513,14.1714834638613,"Acanthurus nigricans"
2,16.1474635513612,14.8294787909423,17.2741632574361,17.0739548531487,16.4672667295444,17.7091162386717,"Acanthurus nigricans"
3,16.8677300206507,15.151398025822,18.4907706821783,18.2210323442154,17.5569851889868,18.8643477306069,"Acanthurus nigricans"
4,17.0486275909088,15.2232050357935,18.9114709759688,18.5684856585237,17.801500166369,19.3159587775508,"Acanthurus nigricans"
5,17.0957904530001,15.2354790963097,19.0517424321923,18.6750174132356,17.8578714526135,19.489900132387,"Acanthurus nigricans"
6,17.1085453873724,15.2369049095676,19.0799706984724,18.7080685609646,17.8770183642136,19.5493957930046,"Acanthurus nigricans"
7,17.1121234693453,15.2371344548301,19.0901737252212,18.7184411797584,17.8841590113933,19.5706199707202,"Acanthurus nigricans"
8,17.1131650014519,15.2371714125827,19.0951978004322,18.7217332764897,17.8845359045709,19.5801936034728,"Acanthurus nigricans"
9,17.1134797330135,15.2371773633888,19.0968427621423,18.7227897064444,17.8846201523262,19.5834851633367,"Acanthurus nigricans"
0,0.272993679345408,-0.514345795449116,1.08201727123911,0.246376770639028,-0.459661929932555,0.996492455727394,"Acanthurus nigricans"
1,13.1650627169323,12.3278940036218,14.0032798788129,13.2110386864682,12.227369206026,14.1731928751383,"Acanthurus nigricans"
2,16.1474635513612,14.8294787909423,17.2741632574361,17.1264132617621,16.0757263322232,18.1532252899028,"Acanthurus nigricans"
3,16.8677300206507,15.151398025822,18.4907706821783,18.345487440424,16.7791793571216,19.9422128214604,"Acanthurus nigricans"
0,0.272993679345408,-0.514345795449116,1.08201727123911,0.255287123446695,-0.466564273711358,1.01697120080042,"Acanthurus nigricans"
1,13.1650627169323,12.3278940036218,14.0032798788129,13.2429019732339,12.3549289798976,14.1480699304509,"Acanthurus nigricans"
2,16.1474635513612,14.8294787909423,17.2741632574361,16.8728599435278,16.1150395331326,17.6468648654328,"Acanthurus nigricans"
3,16.8677300206507,15.151398025822,18.4907706821783,17.906218486582,16.9145255521349,18.9002772843733,"Acanthurus nigricans"
4,17.0486275909088,15.2232050357935,18.9114709759688,18.2055590806538,17.0686089473018,19.3460275844902,"Acanthurus nigricans"
5,17.0957904530001,15.2354790963097,19.0517424321923,18.2937237002619,17.1049855734909,19.4954347603926,"Acanthurus nigricans"
0,0.272993679345408,-0.514345795449116,1.08201727123911,0.274002753352486,-0.505724198113707,1.08509414565236,"Acanthurus nigricans"
1,13.1650627169323,12.3278940036218,14.0032798788129,13.1888976008493,12.3991533721381,13.9891426925033,"Acanthurus nigricans"
2,16.1474635513612,14.8294787909423,17.2741632574361,16.1400432970574,15.4706524864144,16.8081266410438,"Acanthurus nigricans"
3,16.8677300206507,15.151398025822,18.4907706821783,16.8297160286769,15.9626201776435,17.6793731818284,"Acanthurus nigricans"
4,17.0486275909088,15.2232050357935,18.9114709759688,16.9943202123233,16.0609134007301,17.9290705430757,"Acanthurus nigricans"
5,17.0957904530001,15.2354790963097,19.0517424321923,17.0343965997103,16.0807060653707,18.0099125546376,"Acanthurus nigricans"
6,17.1085453873724,15.2369049095676,19.0799706984724,17.0443409397608,16.0833396736274,18.0319696120391,"Acanthurus nigricans"
7,17.1121234693453,15.2371344548301,19.0901737252212,17.0468537542192,16.083819683016,18.0370075975258,"Acanthurus nigricans"
0,0.272993679345408,-0.514345795449116,1.08201727123911,0.25970903727703,-0.482883666010817,1.03071649921322,"Acanthurus nigricans"
1,13.1650627169323,12.3278940036218,14.0032798788129,13.2335760516148,12.3925974563211,14.0960089611036,"Acanthurus nigricans"
2,16.1474635513612,14.8294787909423,17.2741632574361,16.6765712553053,15.8754225618762,17.4228713338849,"Acanthurus nigricans"
3,16.8677300206507,15.151398025822,18.4907706821783,17.6101910985931,16.5655520002931,18.6183976066387,"Acanthurus nigricans"
4,17.0486275909088,15.2232050357935,18.9114709759688,17.8685998443551,16.7044943075774,19.0488333645813,"Acanthurus nigricans"
5,17.0957904530001,15.2354790963097,19.0517424321923,17.9415393624788,16.7322805398605,19.1848254993529,"Acanthurus nigricans"
0,0.272993679345408,-0.514345795449116,1.08201727123911,0.255166404082623,-0.469713639284896,1.02154860766394,"Acanthurus nigricans"
1,13.1650627169323,12.3278940036218,14.0032798788129,13.235846329123,12.3620826022565,14.1274213214718,"Acanthurus nigricans"
2,16.1474635513612,14.8294787909423,17.2741632574361,16.8619006437441,16.0959611831394,17.6343962528405,"Acanthurus nigricans"
3,16.8677300206507,15.151398025822,18.4907706821783,17.8956015289128,16.8466653026978,18.9284028920245,"Acanthurus nigricans"
4,17.0486275909088,15.2232050357935,18.9114709759688,18.1960211925206,17.0094210083018,19.4042927641467,"Acanthurus nigricans"
5,17.0957904530001,15.2354790963097,19.0517424321923,18.2849582817972,17.030309064993,19.5809520894928,"Acanthurus nigricans"
0,0.966411471520505,-0.814818681828629,2.73988773535529,0.951682744938849,-0.803083335865906,2.69037229317193,"Acanthurus pyroferus"
1,10.9721743453455,9.62387590031212,12.4687707883476,10.917006176819,9.6031517675468,12.4403993046367,"Acanthurus pyroferus"
2,15.5322664510859,14.3002527701745,16.7815312011006,15.5888822504204,14.3050257455533,16.8701343621717,"Acanthurus pyroferus"
3,17.6483555502547,16.5210512818736,18.8311017806435,17.80453572621,16.8166824655327,18.7250047374954,"Acanthurus pyroferus"
4,18.6471444564098,17.2724056819396,19.9723046987964,18.8669556344647,18.0637108844857,19.6455522518034,"Acanthurus pyroferus"
5,19.1261990197871,17.4990290188429,20.6992869638288,19.3817876631282,18.5155487357967,20.2129174548798,"Acanthurus pyroferus"
6,19.3594943847757,17.5699535742767,21.1192717637372,19.6337973202924,18.6799229140519,20.5421897262167,"Acanthurus pyroferus"
7,19.4747648346845,17.599519629552,21.37179321397,19.7583555858531,18.7530440918765,20.7304115102684,"Acanthurus pyroferus"
8,19.5325132553306,17.6121772906268,21.5303506383086,19.820494758676,18.7768757980004,20.8352753627271,"Acanthurus pyroferus"
9,19.5618307265354,17.6165159616105,21.5973037331511,19.8517728562571,18.7913062784147,20.8929735559133,"Acanthurus pyroferus"
10,19.576905874713,17.6195137969383,21.6414805204071,19.8676528591429,18.7976326443429,20.9254651066245,"Acanthurus pyroferus"
11,19.5847538203171,17.6195974867657,21.6878937571969,19.8757822371861,18.7990327635258,20.9436593713284,"Acanthurus pyroferus"
12,19.5888885047222,17.619622995139,21.7151384568772,19.8799772006051,18.7996030643049,20.9566891595049,"Acanthurus pyroferus"
13,19.5910923004942,17.6196307866358,21.7182280002021,19.8821586055454,18.7998353610427,20.9647611126988,"Acanthurus pyroferus"
14,19.5922802759016,17.6196331722591,21.7258997884536,19.8833013773475,18.7999299809336,20.9678563434281,"Acanthurus pyroferus"
15,19.5929277542638,17.6196339046602,21.7305065155736,19.8839043251996,18.7999685218432,20.9681383309755,"Acanthurus pyroferus"
16,19.5932844564388,17.6196341301844,21.7317083647776,19.8842246440048,18.7999842204699,20.9697713528391,"Acanthurus pyroferus"
17,19.5934830352839,17.6196341998586,21.732001404544,19.884395943516,18.7999906148956,20.9707225370315,"Acanthurus pyroferus"
18,19.5935947193037,17.6196342214622,21.7321555581378,19.8844881352953,18.7999932194991,20.9712562724525,"Acanthurus pyroferus"
19,19.593658159069,17.6196342281872,21.7322368200867,19.8845380564523,18.7999942804173,20.9715575262696,"Acanthurus pyroferus"
0,0.966411471520505,-0.814818681828629,2.73988773535529,0.917090336031566,-0.765584619605173,2.61605575234677,"Acanthurus pyroferus"
1,10.9721743453455,9.62387590031212,12.4687707883476,10.758392059685,9.29225557087609,12.3437464760439,"Acanthurus pyroferus"
2,15.5322664510859,14.3002527701745,16.7815312011006,15.615176239582,14.2283666071819,17.0160096066585,"Acanthurus pyroferus"
3,17.6483555502547,16.5210512818736,18.8311017806435,18.049116361227,16.8703841025836,19.2826141416882,"Acanthurus pyroferus"
4,18.6471444564098,17.2724056819396,19.9723046987964,19.2867581925508,17.9774304772105,20.684940988952,"Acanthurus pyroferus"
5,19.1261990197871,17.4990290188429,20.6992869638288,19.9248619141311,18.3198886023974,21.5609262087976,"Acanthurus pyroferus"
6,19.3594943847757,17.5699535742767,21.1192717637372,20.2582214926852,18.4670175120793,22.1540074585157,"Acanthurus pyroferus"
7,19.4747648346845,17.599519629552,21.37179321397,20.4345810732272,18.5374607492182,22.5120170610681,"Acanthurus pyroferus"
0,0.966411471520505,-0.814818681828629,2.73988773535529,0.91034991431424,-0.730899950766513,2.57378042202788,"Acanthurus pyroferus"
1,10.9721743453455,9.62387590031212,12.4687707883476,10.7232224975789,9.34223254011452,12.2753587239273,"Acanthurus pyroferus"
2,15.5322664510859,14.3002527701745,16.7815312011006,15.6414097885554,14.2522791885241,17.0886336873382,"Acanthurus pyroferus"
3,17.6483555502547,16.5210512818736,18.8311017806435,18.1335888513752,16.997750594848,19.2815644147181,"Acanthurus pyroferus"
4,18.6471444564098,17.2724056819396,19.9723046987964,19.4097445309794,18.3743518680139,20.4884808526255,"Acanthurus pyroferus"
5,19.1261990197871,17.4990290188429,20.6992869638288,20.0698034880919,18.9350664979642,21.2599485751693,"Acanthurus pyroferus"
6,19.3594943847757,17.5699535742767,21.1192717637372,20.4144999991401,19.1486331609596,21.7351038212705,"Acanthurus pyroferus"
7,19.4747648346845,17.599519629552,21.37179321397,20.5961770047773,19.2349881343422,22.0489108969363,"Acanthurus pyroferus"
8,19.5325132553306,17.6121772906268,21.5303506383086,20.6927859138653,19.2905329323414,22.2302930586743,"Acanthurus pyroferus"
9,19.5618307265354,17.6165159616105,21.5973037331511,20.744599489961,19.3042064028336,22.3445107155079,"Acanthurus pyroferus"
10,19.576905874713,17.6195137969383,21.6414805204071,20.7726178497827,19.314748835855,22.4169173840634,"Acanthurus pyroferus"
11,19.5847538203171,17.6195974867657,21.6878937571969,20.7878894893586,19.3194316644955,22.4654704893204,"Acanthurus pyroferus"
0,0.966411471520505,-0.814818681828629,2.73988773535529,0.966464967266226,-0.801805622799286,2.72942855967436,"Acanthurus pyroferus"
1,10.9721743453455,9.62387590031212,12.4687707883476,10.9623367302002,9.54632339776585,12.476573035338,"Acanthurus pyroferus"
2,15.5322664510859,14.3002527701745,16.7815312011006,15.4992468727673,14.2719335203299,16.8196874911892,"Acanthurus pyroferus"
3,17.6483555502547,16.5210512818736,18.8311017806435,17.6121251510648,16.1850786704153,19.0890970645615,"Acanthurus pyroferus"
4,18.6471444564098,17.2724056819396,19.9723046987964,18.6193325876375,16.6952275736302,20.5487642847762,"Acanthurus pyroferus"
0,0.966411471520505,-0.814818681828629,2.73988773535529,1.07061468436811,-0.910345189849748,3.01105711310146,"Acanthurus pyroferus"
1,10.9721743453455,9.62387590031212,12.4687707883476,11.2802103339488,10.0111021373328,12.6701696507302,"Acanthurus pyroferus"
2,15.5322664510859,14.3002527701745,16.7815312011006,15.1219953431436,14.134523242518,16.0818982601157,"Acanthurus pyroferus"
3,17.6483555502547,16.5210512818736,18.8311017806435,16.611925684158,15.5449166121232,17.628451592338,"Acanthurus pyroferus"
4,18.6471444564098,17.2724056819396,19.9723046987964,17.2058872744007,15.839012073938,18.494217645593,"Acanthurus pyroferus"
5,19.1261990197871,17.4990290188429,20.6992869638288,17.4487405790992,15.926730731859,18.9634445826846,"Acanthurus pyroferus"
6,19.3594943847757,17.5699535742767,21.1192717637372,17.5503900363233,15.9450958963436,19.2257732231444,"Acanthurus pyroferus"
7,19.4747648346845,17.599519629552,21.37179321397,17.5938753626238,15.9508757607323,19.357205337706,"Acanthurus pyroferus"
8,19.5325132553306,17.6121772906268,21.5303506383086,17.6128622301991,15.9552787697532,19.4341561275644,"Acanthurus pyroferus"
9,19.5618307265354,17.6165159616105,21.5973037331511,17.6213132446192,15.9567569171398,19.4607004563369,"Acanthurus pyroferus"
10,19.576905874713,17.6195137969383,21.6414805204071,17.6251436220228,15.9572474629262,19.4730413957752,"Acanthurus pyroferus"
11,19.5847538203171,17.6195974867657,21.6878937571969,17.6269097883768,15.9574102580435,19.4832352940449,"Acanthurus pyroferus"
0,0.966411471520505,-0.814818681828629,2.73988773535529,0.986465385317688,-0.827064135074206,2.758468227442,"Acanthurus pyroferus"
1,10.9721743453455,9.62387590031212,12.4687707883476,11.0347438856807,9.56877487275833,12.5526739476683,"Acanthurus pyroferus"
2,15.5322664510859,14.3002527701745,16.7815312011006,15.4252215264347,14.2432611531162,16.6243179541723,"Acanthurus pyroferus"
3,17.6483555502547,16.5210512818736,18.8311017806435,17.3994517320362,16.0205217457202,18.6987363727516,"Acanthurus pyroferus"
4,18.6471444564098,17.2724056819396,19.9723046987964,18.3105512872574,16.4549041759997,19.952765258538,"Acanthurus pyroferus"
5,19.1261990197871,17.4990290188429,20.6992869638288,18.7411447923343,16.5957903388898,20.8231483909871,"Acanthurus pyroferus"
0,0.616035721212372,0.00353586408048482,1.23969185083978,0.655896789995116,0.00385312278915978,1.31139405225592,"Acanthurus triostegus"
1,8.89117604992404,8.38934695375895,9.40997297426257,9.02675664893432,8.49391518665986,9.58554447555432,"Acanthurus triostegus"
