"Species","Location","Agei","Estimate","Est.Error","Q2.5","Q97.5"
"Acanthurus achilles","Manuae",5,20.8990135510488,0.642370819216124,19.5124030232041,22.095511160003
"Acanthurus achilles","Manuae",5.1,20.9208613847841,0.640999849180432,19.5394016311865,22.1166008543675
"Acanthurus achilles","Manuae",5.2,20.9410694874664,0.640110373747845,19.5702742282513,22.1353550569344
"Acanthurus achilles","Manuae",5.3,20.9597674990023,0.639635223649967,19.5896448906077,22.1567619794114
"Acanthurus achilles","Manuae",5.4,20.9770742664786,0.639514214318117,19.6063429218667,22.1774472516161
"Acanthurus achilles","Manuae",5.5,20.9930987899871,0.639693694833973,19.625435215662,22.2021800454564
"Acanthurus achilles","Manuae",5.6,21.0079410812374,0.640126066678264,19.6427935792367,22.2150500921934
"Acanthurus achilles","Manuae",5.7,21.021692943415,0.640769290708678,19.6584952978706,22.2338905630536
"Acanthurus achilles","Manuae",5.8,21.0344386798779,0.641586396822003,19.6702176536454,22.250338116366
"Acanthurus achilles","Manuae",5.9,21.0462557385169,0.64254500717303,19.6845119024982,22.2628271053827
"Acanthurus achilles","Manuae",6,21.0572152979165,0.643616880731235,19.69305124925,22.2746731643793
"Acanthurus achilles","Manuae",6.1,21.0673828008411,0.644777484383451,19.7022573775191,22.2862209979508
"Acanthurus achilles","Manuae",6.2,21.0768184400158,0.646005593717764,19.7054732190236,22.2999898997937
"Acanthurus achilles","Manuae",6.3,21.0855776006859,0.64728292500463,19.7171321113048,22.3148757235253
"Acanthurus achilles","Manuae",6.4,21.0937112639897,0.648593798665749,19.7250330835383,22.3289178099262
"Acanthurus achilles","Manuae",6.5,21.1012663747892,0.649924833626097,19.7313340315506,22.3372142252805
"Acanthurus achilles","Manuae",6.6,21.1082861772461,0.65126467131829,19.7362543362537,22.3476502645925
"Acanthurus achilles","Manuae",6.7,21.1148105211097,0.652603727695562,19.7417419907132,22.3554949117674
"Acanthurus achilles","Manuae",6.8,21.1208761414005,0.65393397136189,19.7488343944936,22.3636469836408
"Acanthurus achilles","Manuae",6.9,21.1265169139127,0.655248725804738,19.7519556827603,22.3719168376108
"Acanthurus achilles","Manuae",7,21.1317640887289,0.656542493684476,19.7568358527345,22.3781563240816
"Acanthurus achilles","Manuae",7.1,21.1366465037305,0.657810801168369,19.7589328697766,22.3865682789617
"Acanthurus achilles","Manuae",7.2,21.1411907799022,0.659050060375518,19.7617508740956,22.3929254522874
"Acanthurus achilles","Manuae",7.3,21.1454215000551,0.660257448106452,19.7646407267456,22.4015579601699
"Acanthurus achilles","Manuae",7.4,21.1493613724475,0.661430799155295,19.7683219934458,22.4079387091474
"Acanthurus achilles","Manuae",7.5,21.153031380637,0.662568512634852,19.7723138510237,22.4139596573523
"Acanthurus achilles","Manuae",7.6,21.1564509207803,0.66366946987925,19.7751137208484,22.4194466533489
"Acanthurus achilles","Manuae",7.7,21.1596379274815,0.664732962620568,19.7768168323821,22.4275133074851
"Acanthurus achilles","Manuae",7.8,21.162608989188,0.665758630262247,19.7787046451534,22.4331289823693
"Acanthurus achilles","Manuae",7.9,21.1653794540452,0.666746405191127,19.7809565185691,22.4395479245338
"Acanthurus achilles","Manuae",8,21.1679635270334,0.667696465180732,19.7818325758322,22.4426024886079
"Acanthurus achilles","Manuae",8.1,21.1703743591408,0.668609192040283,19.7826419931692,22.4454126619801
"Acanthurus achilles","Manuae",8.2,21.1726241292545,0.669485135757028,19.7834870188055,22.4535279221973
"Acanthurus achilles","Manuae",8.3,21.1747241193919,0.670324983463808,19.7835553036487,22.4602846841514
"Acanthurus achilles","Manuae",8.4,21.1766847838394,0.671129532639897,19.7836157149111,22.4634648250421
"Acanthurus achilles","Manuae",8.5,21.1785158127152,0.671899668021504,19.784414886509,22.4663687494193
"Acanthurus achilles","Manuae",8.6,21.1802261904246,0.672636341759453,19.7845273304613,22.4703388262153
"Acanthurus achilles","Manuae",8.7,21.1818242494389,0.673340556416076,19.786215517232,22.4742660230921
"Acanthurus achilles","Manuae",8.8,21.1833177197886,0.674013350441907,19.7862581623055,22.4760543982249
"Acanthurus achilles","Manuae",8.9,21.1847137746265,0.674655785815768,19.7891150713238,22.4767402376581
"Acanthurus achilles","Manuae",9,21.1860190721894,0.675268937570056,19.7893203652992,22.4801861678309
"Acanthurus achilles","Manuae",9.1,21.1872397944533,0.67585388495676,19.789504912278,22.4824108467865
"Acanthurus achilles","Manuae",9.2,21.1883816827564,0.676411704039574,19.7896708090479,22.486852298486
"Acanthurus achilles","Manuae",9.3,21.1894500706369,0.676943461523815,19.7898199404757,22.48929234979
"Acanthurus achilles","Manuae",9.4,21.1904499141145,0.677450209659047,19.7899540009277,22.4912046121804
"Acanthurus achilles","Manuae",9.5,21.1913858196215,0.67793298206976,19.7900745135234,22.4933589812976
"Acanthurus achilles","Manuae",9.6,21.1922620697764,0.678392790387492,19.7901828474442,22.4952091243303
"Acanthurus achilles","Manuae",9.7,21.1930826471717,0.67883062157357,19.7902802334921,22.4972551243982
"Acanthurus achilles","Manuae",9.8,21.1938512563375,0.679247435835631,19.7914742915129,22.4991488023149
"Acanthurus achilles","Manuae",9.9,21.1945713440255,0.679644165053269,19.7914767286904,22.5012250390199
"Acanthurus achilles","Manuae",10,21.1952461179486,0.680021711638972,19.7930939514959,22.5052941520205
"Acanthurus achilles","Manuae",10.1,21.1958785640978,0.680380947769892,19.7932277223954,22.5068562275566
"Acanthurus achilles","Manuae",10.2,21.1964714627501,0.68072271493434,19.7947416940803,22.5089489280414
"Acanthurus achilles","Manuae",10.3,21.1970274032693,0.681047823744128,19.7948272161715,22.5113158325391
"Acanthurus achilles","Manuae",10.4,21.1975487977967,0.681357053970276,19.7960184091585,22.5144209263461
"Acanthurus achilles","Manuae",10.5,21.198037893916,0.681651154765209,19.796051877401,22.5177614308811
"Acanthurus achilles","Manuae",10.6,21.1984967863747,0.681930845039432,19.7964046961822,22.5189825179289
"Acanthurus achilles","Manuae",10.7,21.1989274279342,0.682196813965012,19.7964216321163,22.5204286372432
"Acanthurus achilles","Manuae",10.8,21.1993316394166,0.682449721581905,19.7964368733313,22.5211569550942
"Acanthurus achilles","Manuae",10.9,21.1997111190095,0.682690199486501,19.7964505894125,22.5226956129367
"Acanthurus achilles","Manuae",11,21.2000674508867,0.682918851584595,19.796462932975,22.523294774631
"Acanthurus achilles","Manuae",11.1,21.2004021131974,0.683136254893545,19.7965815291416,22.5239371914393
"Acanthurus achilles","Manuae",11.2,21.2007164854707,0.683342960380529,19.797303354962,22.5247855183891
"Acanthurus achilles","Manuae",11.3,21.2010118554819,0.683539493825782,19.7977046207555,22.527062532789
"Acanthurus achilles","Manuae",11.4,21.2012894256193,0.683726356701312,19.7982068951634,22.5284621608849
"Acanthurus achilles","Manuae",11.5,21.2015503187921,0.683904027057085,19.798330067985,22.5297992602795
"Acanthurus achilles","Manuae",11.6,21.2017955839102,0.684072960407929,19.7983302121377,22.5299866613573
"Acanthurus achilles","Manuae",11.7,21.202026200972,0.684233590615492,19.7984245527637,22.5303836771068
"Acanthurus achilles","Manuae",11.8,21.2022430857864,0.684386330760568,19.7990377647345,22.5312772992229
"Acanthurus achilles","Manuae",11.9,21.2024470943585,0.684531574001912,19.7990501004101,22.531846218622
"Acanthurus achilles","Manuae",12,21.2026390269623,0.684669694418401,19.7990612595327,22.5318749365388
"Acanthurus achilles","Manuae",12.1,21.2028196319253,0.684801047831997,19.7990713543231,22.5328862575092
"Acanthurus achilles","Manuae",12.2,21.2029896091441,0.684925972609531,19.7990804862979,22.5338246504205
"Acanthurus achilles","Manuae",12.3,21.2031496133535,0.685044790441737,19.7990887472905,22.5339594337485
"Acanthurus achilles","Manuae",12.4,21.2033002571651,0.68515780709843,19.7990962203749,22.5346621789784
"Acanthurus achilles","Manuae",12.5,21.2034421138925,0.685265313158975,19.8001403949249,22.5360156041154
"Acanthurus achilles","Manuae",12.6,21.20357572018,0.685367584717555,19.8001409841374,22.5372750678609
"Acanthurus achilles","Manuae",12.7,21.2037015784476,0.685464884062941,19.8001415076975,22.5386395807176
"Acanthurus achilles","Manuae",12.8,21.2038201591666,0.685557460332692,19.8001419729754,22.5399005641606
"Acanthurus achilles","Manuae",12.9,21.2039319029773,0.685645550141876,19.8001423865087,22.5399349253354
"Acanthurus achilles","Manuae",13,21.2040372226607,0.685729378186565,19.8001427540963,22.5402752330373
"Acanthurus achilles","Manuae",13.1,21.2041365049747,0.685809157822444,19.800143080883,22.5418623036647
"Acanthurus achilles","Manuae",13.2,21.2042301123638,0.685885091619001,19.8001446273332,22.5421882874864
"Acanthurus achilles","Manuae",13.3,21.2043183845525,0.68595737188983,19.8001487285011,22.5424868640012
"Acanthurus achilles","Manuae",13.4,21.2044016400293,0.686026181199638,19.8001525527239,22.5430713285581
"Acanthurus achilles","Manuae",13.5,21.2044801774307,0.686091692848601,19.8001561191705,22.5434161971251
"Acanthurus achilles","Manuae",13.6,21.2045542768303,0.686154071334757,19.8001594456296,22.5440860660628
"Acanthurus achilles","Manuae",13.7,21.2046242009414,0.686213472795128,19.800162548616,22.5448000851578
"Acanthurus achilles","Manuae",13.8,21.2046901962386,0.686270045426318,19.8001654434661,22.5452276407444
"Acanthurus achilles","Manuae",13.9,21.2047524940033,0.686323929885291,19.800168144427,22.5457994253866
"Acanthurus achilles","Manuae",14,21.2048113113003,0.686375259671098,19.8002077615389,22.5458619571344
"Acanthurus achilles","Manuae",14.1,21.2048668518878,0.686424161488273,19.8002968923527,22.5458774199674
"Acanthurus achilles","Manuae",14.2,21.2049193070674,0.686470755592634,19.800380208382,22.5459467866045
"Acanthurus achilles","Manuae",14.3,21.2049688564781,0.686515156120208,19.8004580889809,22.5461045676884
"Acanthurus achilles","Manuae",14.4,21.2050156688367,0.686557471400003,19.8005308887538,22.5462506195407
"Acanthurus achilles","Manuae",14.5,21.2050599026297,0.686597804251298,19.8005989391708,22.5463877848243
"Acanthurus achilles","Manuae",14.6,21.2051017067598,0.686636252266162,19.8006625500762,22.5465166043517
"Acanthurus achilles","Manuae",14.7,21.2051412211498,0.68667290807783,19.8007220111003,22.5466375860145
"Acanthurus achilles","Manuae",14.8,21.2051785773065,0.686707859615599,19.8007775929777,22.5467512067878
"Acanthurus achilles","Manuae",14.9,21.2052138988484,0.68674119034686,19.8008295487802,22.546857914613
"Acanthurus achilles","Manuae",15,21.2052473019987,0.686772979506857,19.8008781150692,22.546958130166
"Acanthurus achilles","Manuae",15.1,21.2052788960459,0.686803302316761,19.8009235129728,22.5470522485166
"Acanthurus achilles","Manuae",15.2,21.2053087837752,0.68683223019062,19.8009659491928,22.5471406406883
"Acanthurus achilles","Manuae",15.3,21.2053370618717,0.686859830931702,19.8010056169459,22.547223655122
"Acanthurus achilles","Manuae",15.4,21.2053638212972,0.686886168918774,19.8010426968433,22.5472857866779
"Acanthurus achilles","Manuae",15.5,21.2053891476436,0.686911305282779,19.8010773577132,22.5472917568425
"Acanthurus achilles","Manuae",15.6,21.205413121463,0.686935298074417,19.8011097573698,22.5472972818429
"Acanthurus achilles","Manuae",15.7,21.2054358185769,0.686958202423052,19.8011400433313,22.5473023953898
"Acanthurus achilles","Manuae",15.8,21.2054573103656,0.686980070687398,19.8011683534921,22.5473071286071
"Acanthurus achilles","Manuae",15.9,21.2054776640391,0.687000952598392,19.8011948167504,22.5473194019616
"Acanthurus achilles","Manuae",16,21.2054969428913,0.687020895394651,19.8012195535953,22.5474116275097
"Acanthurus achilles","Manuae",16.1,21.2055152065375,0.687039943950878,19.8012426766553,22.5474983886088
"Acanthurus achilles","Manuae",16.2,21.2055325111371,0.687058140899593,19.801264291211,22.5475800090361
"Acanthurus achilles","Manuae",16.3,21.2055489096025,0.687075526746524,19.8012844956749,22.5476567933839
"Acanthurus achilles","Manuae",16.4,21.2055644517947,0.687092139979974,19.8013033820388,22.5477290281972
"Acanthurus achilles","Manuae",16.5,21.2055791847065,0.687108017174498,19.8013210362934,22.5477969830422
"Acanthurus achilles","Manuae",16.6,21.2055931526344,0.687123193089155,19.8013375388193,22.5478609115131
"Acanthurus achilles","Manuae",16.7,21.2056063973402,0.687137700760642,19.8013529647533,22.5479210521778
"Acanthurus achilles","Manuae",16.8,21.2056189582016,0.687151571591556,19.8013639986916,22.5479776294689
"Acanthurus achilles","Manuae",16.9,21.2056308723543,0.687164835434059,19.8013643820561,22.5480308545207
"Acanthurus achilles","Manuae",17,21.2056421748251,0.687177520669159,19.8013647324533,22.5480809259576
"Acanthurus achilles","Manuae",17.1,21.2056528986565,0.687189654281864,19.8013650527182,22.5481112149457
"Acanthurus achilles","Manuae",17.2,21.205663075024,0.687201261932405,19.8013653454422,22.5481372327287
"Acanthurus achilles","Manuae",17.3,21.2056727333461,0.687212368023744,19.8013656129935,22.5481608698708
"Acanthurus achilles","Manuae",17.4,21.2056819013872,0.687222995765558,19.801365857537,22.5481630874385
"Acanthurus achilles","Manuae",17.5,21.2056906053548,0.687233167234886,19.8013660810513,22.5481636431053
"Acanthurus achilles","Manuae",17.6,21.2056988699905,0.687242903433619,19.8013662853446,22.5481641641436
"Acanthurus achilles","Manuae",17.7,21.2057067186553,0.687252224342987,19.80136647207,22.5481646527435
"Acanthurus achilles","Manuae",17.8,21.2057141734102,0.687261148975213,19.8013666427382,22.5481651109535
"Acanthurus achilles","Manuae",17.9,21.2057212550912,0.687269695422484,19.8013667987301,22.5481655406899
"Acanthurus achilles","Manuae",18,21.2057279833805,0.687277880903362,19.8013669413076,22.5481923437596
"Acanthurus achilles","Manuae",18.1,21.2057343768731,0.687285721806803,19.8013670716245,22.5483089371254
"Acanthurus achilles","Manuae",18.2,21.2057404531394,0.687293233733874,19.801367190735,22.5483224061974
"Acanthurus achilles","Manuae",18.3,21.2057462287839,0.687300431537316,19.8013672996027,22.5483253983832
"Acanthurus achilles","Manuae",18.4,21.2057517195008,0.687307329359057,19.8013673991086,22.5483267047149
"Acanthurus achilles","Manuae",18.5,21.2057569401259,0.68731394066578,19.8013674900578,22.5483279176725
"Acanthurus achilles","Manuae",18.6,21.2057619046856,0.687320278282655,19.8013675731859,22.5483290439752
"Acanthurus achilles","Manuae",18.7,21.205766626443,0.687326354425328,19.8013676491656,22.5483801916141
"Acanthurus achilles","Manuae",18.8,21.2057711179412,0.687332180730262,19.8013677186116,22.5483930480611
"Acanthurus achilles","Manuae",18.9,21.2057753910439,0.687337768283512,19.8013677820857,22.5484038955693
"Acanthurus achilles","Manuae",19,21.2057794569741,0.68734312764802,19.8013678401016,22.5484124044759
"Acanthurus achilles","Manuae",19.1,21.2057833263501,0.687348268889515,19.8013678931285,22.5484203965557
"Acanthurus achilles","Manuae",19.2,21.2057870092193,0.687353201601067,19.8013679415955,22.5484279032014
"Acanthurus achilles","Manuae",19.3,21.2057905150903,0.687357934926404,19.8013679858947,22.5484349538988
"Acanthurus achilles","Manuae",19.4,21.2057938529634,0.687362477582018,19.8013680263846,22.5484415763427
"Acanthurus achilles","Manuae",19.5,21.2057970313584,0.687366837878152,19.8013680633926,22.5484477965456
"Acanthurus achilles","Manuae",19.6,21.2058000583418,0.68737102373871,19.8013680972182,22.54845363894
"Acanthurus achilles","Manuae",19.7,21.2058029415517,0.68737504272016,19.8013681281351,22.5484591264741
"Acanthurus achilles","Manuae",19.8,21.2058056882218,0.687378902029465,19.8013681563933,22.5484642807025
"Acanthurus achilles","Manuae",19.9,21.2058083052036,0.687382608541112,19.8013681822216,22.5484691218701
"Acanthurus achilles","Manuae",20,21.2058107989875,0.687386168813277,19.8013682058289,22.5484736689926
"Acanthurus achilles","Manuae",20.1,21.2058131757226,0.687389589103163,19.8013682274061,22.5484811977895
"Acanthurus achilles","Manuae",20.2,21.2058154412357,0.687392875381574,19.8013682471279,22.548490172008
"Acanthurus achilles","Manuae",20.3,21.2058176010486,0.687396033346746,19.8013682651537,22.5485044516443
"Acanthurus achilles","Manuae",20.4,21.205819660395,0.687399068437485,19.8013682816295,22.5485262756429
"Acanthurus achilles","Manuae",20.5,21.2058216242363,0.687401985845642,19.8013682966885,22.5485469611194
"Acanthurus achilles","Manuae",20.6,21.205823497276,0.687404790527965,19.8013683104526,22.5485665674765
"Acanthurus achilles","Manuae",20.7,21.2058252839741,0.68740748721735,19.801368323033,22.5485851510174
"Acanthurus achilles","Manuae",20.8,21.2058269885602,0.68741008043354,19.8013683345317,22.5486027651067
"Acanthurus achilles","Manuae",20.9,21.2058286150458,0.68741257449328,19.8013683450415,22.5486194603249
"Acanthurus achilles","Manuae",21,21.205830167236,0.68741497351997,19.8013683546476,22.5486352846126
"Acanthurus achilles","Manuae",21.1,21.2058316487411,0.68741728145284,19.8013683634277,22.5486502834092
"Acanthurus achilles","Manuae",21.2,21.2058330629862,0.687419502055664,19.8013683714527,22.5486644997828
"Acanthurus achilles","Manuae",21.3,21.205834413222,0.687421638925047,19.8013683787877,22.5486779745542
"Acanthurus achilles","Manuae",21.4,21.2058357025335,0.687423695498299,19.8013683854919,22.5486907464144
"Acanthurus achilles","Manuae",21.5,21.205836933849,0.687425675060922,19.8013683916196,22.5487028520352
"Acanthurus achilles","Manuae",21.6,21.2058381099485,0.687427580753729,19.8013683972204,22.5487143261751
"Acanthurus achilles","Manuae",21.7,21.2058392334715,0.687429415579607,19.8013684023396,22.5487252017789
"Acanthurus achilles","Manuae",21.8,21.2058403069244,0.687431182409957,19.8013684070185,22.5487355100724
"Acanthurus achilles","Manuae",21.9,21.2058413326877,0.687432883990812,19.8013684112951,22.5487452806523
"Acanthurus achilles","Manuae",22,21.2058423130222,0.687434522948658,19.801368415204,22.5487545415706
"Acanthurus achilles","Manuae",22.1,21.205843250076,0.687436101795973,19.8013684187767,22.5487633194161
"Acanthurus achilles","Manuae",22.2,21.2058441458896,0.687437622936491,19.8013684220422,22.5487716393901
"Acanthurus achilles","Manuae",22.3,21.205845002402,0.687439088670215,19.8013684250269,22.5487795253788
"Acanthurus achilles","Manuae",22.4,21.2058458214561,0.687440501198187,19.801368427755,22.5487870000225
"Acanthurus achilles","Manuae",22.5,21.2058466048033,0.687441862627025,19.8013684302484,22.5487940847801
"Acanthurus achilles","Manuae",22.6,21.2058473541084,0.687443174973242,19.8013684325275,22.5488007999908
"Acanthurus achilles","Manuae",22.7,21.2058480709544,0.687444440167354,19.8013684346106,22.5488071649326
"Acanthurus achilles","Manuae",22.8,21.2058487568462,0.6874456600578,19.8013684365145,22.548813197878
"Acanthurus achilles","Manuae",22.9,21.2058494132151,0.687446836414658,19.8013684382547,22.5488189161457
"Acanthurus achilles","Manuae",23,21.2058500414221,0.687447970933202,19.8013684398453,22.5488243361513
"Acanthurus achilles","Manuae",23.1,21.2058506427621,0.687449065237273,19.8013684412991,22.5488294734537
"Acanthurus achilles","Manuae",23.2,21.2058512184668,0.687450120882497,19.8013684426279,22.5488343428
"Acanthurus achilles","Manuae",23.3,21.2058517697081,0.687451139359353,19.8013684438424,22.5488389581681
"Acanthurus achilles","Manuae",23.4,21.2058522976012,0.687452122096084,19.8013684449525,22.5488433328066
"Acanthurus achilles","Manuae",23.5,21.2058528032073,0.687453070461486,19.8013684459671,22.5488474792729
"Acanthurus achilles","Manuae",23.6,21.2058532875366,0.687453985767551,19.8013684468945,22.5488514094692
"Acanthurus achilles","Manuae",23.7,21.2058537515508,0.687454869271994,19.8013684477421,22.548855134677
"Acanthurus achilles","Manuae",23.8,21.2058541961653,0.687455722180655,19.8013684485169,22.5488586655889
"Acanthurus achilles","Manuae",23.9,21.2058546222518,0.6874565456498,19.801368449225,22.5488620123399
"Acanthurus achilles","Manuae",24,21.2058550306405,0.687457340788295,19.8013684498722,22.5488651845364
"Acanthurus achilles","Manuae",24.1,21.205855422122,0.687458108659701,19.8013684504638,22.5488681912833
"Acanthurus achilles","Manuae",24.2,21.2058557974496,0.687458850284251,19.8013684510045,22.5488710412108
"Acanthurus achilles","Manuae",24.3,21.2058561573406,0.687459566640751,19.8013684514987,22.5488737424987
"Acanthurus achilles","Manuae",24.4,21.2058565024787,0.687460258668382,19.8013684519504,22.5488759182247
"Acanthurus achilles","Manuae",24.5,21.2058568335153,0.687460927268424,19.8013684523633,22.5488764865804
"Acanthurus achilles","Manuae",24.6,21.2058571510712,0.687461573305902,19.8013684527407,22.548877021714
"Acanthurus achilles","Manuae",24.7,21.2058574557383,0.687462197611147,19.8013684530856,22.5488775255701
"Acanthurus achilles","Manuae",24.8,21.2058577480806,0.6874628009813,19.8013684534008,22.5488779999796
"Acanthurus achilles","Manuae",24.9,21.2058580286359,0.687463384181734,19.801368453689,22.5488784466659
"Acanthurus achilles","Manuae",25,21.2058582979171,0.687463947947416,19.8013684539524,22.5488788672514
"Acanthurus achilles","Manuae",25.1,21.2058585564133,0.687464492984209,19.8013684541931,22.5488792632634
"Acanthurus achilles","Manuae",25.2,21.2058588045908,0.687465019970113,19.8013684544131,22.5488796361399
"Acanthurus achilles","Manuae",25.3,21.2058590428946,0.687465529556445,19.8013684546142,22.5488799872345
"Acanthurus achilles","Manuae",25.4,21.2058592717493,0.687466022368977,19.801368454798,22.5488803178215
"Acanthurus achilles","Manuae",25.5,21.2058594915597,0.68746649900901,19.801368454966,22.5488806291005
"Acanthurus achilles","Manuae",25.6,21.2058597027124,0.687466960054409,19.8013684551196,22.5488809222009
"Acanthurus achilles","Manuae",25.7,21.2058599055762,0.687467406060585,19.8013684552599,22.5488811981861
"Acanthurus achilles","Manuae",25.8,21.2058601005031,0.687467837561437,19.8013684553882,22.5488814580569
"Acanthurus achilles","Manuae",25.9,21.2058602878294,0.687468255070253,19.8013684555055,22.5488817027557
"Acanthurus achilles","Manuae",26,21.2058604678758,0.687468659080565,19.8013684556126,22.5488819331696
"Acanthurus achilles","Manuae",26.1,21.2058606409487,0.687469050066972,19.8013684557106,22.5488821501339
"Acanthurus achilles","Manuae",26.2,21.2058608073408,0.687469428485925,19.8013684558001,22.5488823544349
"Acanthurus achilles","Manuae",26.3,21.2058609673315,0.687469794776473,19.801368455882,22.5488825468129
"Acanthurus achilles","Manuae",26.4,21.2058611211877,0.687470149360982,19.8013684559568,22.5488827279647
"Acanthurus achilles","Manuae",26.5,21.2058612691645,0.687470492645821,19.8013684560251,22.5488828985466
"Acanthurus achilles","Manuae",26.6,21.2058614115056,0.687470825022013,19.8013684560876,22.5488830591762
"Acanthurus achilles","Manuae",26.7,21.2058615484438,0.687471146865867,19.8013684561447,22.5488832104352
"Acanthurus achilles","Manuae",26.8,21.2058616802016,0.687471458539569,19.8013684561969,22.548883352871
"Acanthurus achilles","Manuae",26.9,21.2058618069918,0.687471760391764,19.8013684562446,22.5488834869993
"Acanthurus achilles","Manuae",27,21.2058619290177,0.687472052758096,19.8013684562882,22.5488836133053
"Acanthurus pyroferus","Marquesas",0,4.89987798084706,0.557267229091945,3.81055644865981,6.0090327860602
"Acanthurus pyroferus","Marquesas",0.1,5.82130458438487,0.622308954188279,4.62603787232323,7.07947018717521
"Acanthurus pyroferus","Marquesas",0.2,6.68935856922658,0.686303972371246,5.38755009285024,8.08523265193564
"Acanthurus pyroferus","Marquesas",0.3,7.50722646897451,0.745102237672778,6.0979800030877,9.03105018121754
"Acanthurus pyroferus","Marquesas",0.4,8.27789806216379,0.797009466471505,6.77730286541963,9.91855117362217
"Acanthurus pyroferus","Marquesas",0.5,9.00417899827269,0.841541280348449,7.41937715871891,10.7290300663324
"Acanthurus pyroferus","Marquesas",0.6,9.68870257571247,0.878809544123578,8.03028739056901,11.48590244358
"Acanthurus pyroferus","Marquesas",0.7,10.333940732002,0.90921743605223,8.61139716295532,12.1958703054884
"Acanthurus pyroferus","Marquesas",0.8,10.9422143017566,0.933303403518335,9.16740240896122,12.845849412816
"Acanthurus pyroferus","Marquesas",0.9,11.5157025939219,0.951658954728828,9.70365523872102,13.4479011115268
"Acanthurus pyroferus","Marquesas",1,12.0564523358287,0.964884486046731,10.2061393004642,14.0087056855318
"Acanthurus pyroferus","Marquesas",1.1,12.5663860281028,0.973565444936647,10.6924427729326,14.5258198775767
"Acanthurus pyroferus","Marquesas",1.2,13.0473097512054,0.97825971870089,11.1567107242471,15.017544990768
"Acanthurus pyroferus","Marquesas",1.3,13.5009204613821,0.979491374730167,11.5960466366678,15.4733561928752
"Acanthurus pyroferus","Marquesas",1.4,13.9288128110395,0.97774805052725,12.0154934790644,15.8906710404349
"Acanthurus pyroferus","Marquesas",1.5,14.3324855260219,0.973480448900355,12.4234271914191,16.2807120074635
"Acanthurus pyroferus","Marquesas",1.6,14.7133473699163,0.967103031851479,12.8008202307976,16.6429248653457
"Acanthurus pyroferus","Marquesas",1.7,15.0727227233517,0.958995369945138,13.1640097576926,16.9703234475854
"Acanthurus pyroferus","Marquesas",1.8,15.4118568042555,0.949503816840983,13.5187127949961,17.287481018023
"Acanthurus pyroferus","Marquesas",1.9,15.7319205531903,0.938943306904655,13.8549354927646,17.5839037725119
"Acanthurus pyroferus","Marquesas",2,16.0340152061841,0.927599153144029,14.1763589604719,17.8460984907604
"Acanthurus pyroferus","Marquesas",2.1,16.3191765758905,0.915728773183676,14.4845775927995,18.1008479538601
"Acanthurus pyroferus","Marquesas",2.2,16.5883790604588,0.903563304076478,14.7767056604719,18.3427623115022
"Acanthurus pyroferus","Marquesas",2.3,16.8425393981385,0.891309089159655,15.0468873722051,18.5663402496393
"Acanthurus pyroferus","Marquesas",2.4,17.0825201843939,0.879149035826712,15.3056752672829,18.7844838676584
"Acanthurus pyroferus","Marquesas",2.5,17.3091331671469,0.867243854289206,15.5551880122062,18.9878424638442
"Acanthurus pyroferus","Marquesas",2.6,17.5231423346881,0.855733195412439,15.7955301126845,19.1851230611997
"Acanthurus pyroferus","Marquesas",2.7,17.7252668098008,0.844736711171289,16.0152344302477,19.3686278250478
"Acanthurus pyroferus","Marquesas",2.8,17.9161835627216,0.834355064457089,16.2309274878129,19.535218051848
"Acanthurus pyroferus","Marquesas",2.9,18.0965299546964,0.824670915952261,16.4298775001374,19.6972844074503
"Acanthurus pyroferus","Marquesas",3,18.2669061231012,0.815749914602656,16.616412940195,19.8563161256926
"Acanthurus pyroferus","Marquesas",3.1,18.427877218352,0.807641714941628,16.792969661141,19.9992980339225
"Acanthurus pyroferus","Marquesas",3.2,18.5799755021427,0.800381039372682,16.9578550070898,20.1331928563682
"Acanthurus pyroferus","Marquesas",3.3,18.7237023159112,0.793988796890687,17.1153562796123,20.2636687445262
"Acanthurus pyroferus","Marquesas",3.4,18.8595299278387,0.788473262176776,17.2667646402542,20.3842954565896
"Acanthurus pyroferus","Marquesas",3.5,18.987903266135,0.783831311224338,17.4096347531138,20.5051513165792
"Acanthurus pyroferus","Marquesas",3.6,19.1092415458487,0.780049702371354,17.5363894434114,20.6198800110351
"Acanthurus pyroferus","Marquesas",3.7,19.2239397959625,0.777106385502639,17.6595331669023,20.7286394540475
"Acanthurus pyroferus","Marquesas",3.8,19.3323702930882,0.774971817772136,17.7645188743589,20.8284297101427
"Acanthurus pyroferus","Marquesas",3.9,19.4348839076617,0.773610261792865,17.860696324447,20.9231773874581
"Acanthurus pyroferus","Marquesas",4,19.5318113681506,0.772981041916743,17.9529610881494,21.0118084256016
"Acanthurus pyroferus","Marquesas",4.1,19.6234644484293,0.773039735809855,18.0470274823564,21.0983314264276
"Acanthurus pyroferus","Marquesas",4.2,19.7101370831376,0.773739281665773,18.1274968296352,21.1824243191046
"Acanthurus pyroferus","Marquesas",4.3,19.7921064155305,0.77503098561858,18.1970652059221,21.2570964908169
"Acanthurus pyroferus","Marquesas",4.4,19.8696337820301,0.776865418708276,18.2684153400172,21.3384103399873
"Acanthurus pyroferus","Marquesas",4.5,19.9429656374223,0.779193197634268,18.337718653519,21.4103769415535
"Acanthurus pyroferus","Marquesas",4.6,20.0123344243865,0.781965648109372,18.3976426798986,21.4787437183911
