"age","ypred_m","ypred_lq","ypred_uq","yrep_m","yrep_lq","yrep_uq","Species","Location"
1,9.85170849888121,8.9836343896436,10.7099491500886,10.1747688162108,9.53441067538335,10.8446485675861,"Epinephelus merra","Moorea"
2,12.7736702662506,11.5438438030799,14.0656186690912,13.3285293563214,12.4347397520731,14.2146983489667,"Epinephelus merra","Moorea"
3,13.6723098629212,12.1952549176097,15.2478368924057,14.3393051273618,13.2522656584491,15.4049538642423,"Epinephelus merra","Moorea"
4,13.9510315519693,12.3738356877389,15.6592372074527,14.6653221520001,13.4726364001794,15.8341562515659,"Epinephelus merra","Moorea"
0,0.265025075143089,-0.172877772242959,0.71663283991098,0.264001371057878,-0.171873137003084,0.713652467799544,"Epinephelus merra","Moorea"
1,9.85170849888121,8.9836343896436,10.7099491500886,9.76921068154246,9.14112304354433,10.4403083374046,"Epinephelus merra","Moorea"
2,12.7736702662506,11.5438438030799,14.0656186690912,12.629473926977,11.8173744668769,13.4319440755105,"Epinephelus merra","Moorea"
3,13.6723098629212,12.1952549176097,15.2478368924057,13.4966397178846,12.5578415749907,14.438947302851,"Epinephelus merra","Moorea"
4,13.9510315519693,12.3738356877389,15.6592372074527,13.7614353746144,12.7478805736105,14.7723369224782,"Epinephelus merra","Moorea"
5,14.0381760201031,12.426211166072,15.7931486782565,13.8428511025646,12.7919758694135,14.8919534473141,"Epinephelus merra","Moorea"
0,0.265025075143089,-0.172877772242959,0.71663283991098,0.256593524606776,-0.167265224651802,0.695161509768113,"Epinephelus merra","Moorea"
1,9.85170849888121,8.9836343896436,10.7099491500886,9.15387885563391,8.51082040382719,9.84806788977757,"Epinephelus merra","Moorea"
2,12.7736702662506,11.5438438030799,14.0656186690912,11.5910249330338,10.8588850639072,12.328926776718,"Epinephelus merra","Moorea"
3,13.6723098629212,12.1952549176097,15.2478368924057,12.26576429714,11.4300342039731,13.0875987486737,"Epinephelus merra","Moorea"
4,13.9510315519693,12.3738356877389,15.6592372074527,12.4544441220601,11.5673382493089,13.3231835110216,"Epinephelus merra","Moorea"
5,14.0381760201031,12.426211166072,15.7931486782565,12.5077046173971,11.6021405181285,13.3921645542006,"Epinephelus merra","Moorea"
6,14.0656317830301,12.4395775244036,15.8382312693203,12.5228740465668,11.6094506289512,13.4110738464672,"Epinephelus merra","Moorea"
0,0.265025075143089,-0.172877772242959,0.71663283991098,0.256869816455816,-0.167219857105629,0.698113463796922,"Epinephelus merra","Moorea"
1,9.85170849888121,8.9836343896436,10.7099491500886,9.17164063285035,8.51633317727858,9.88744058061999,"Epinephelus merra","Moorea"
2,12.7736702662506,11.5438438030799,14.0656186690912,11.6204093169048,10.8003391692389,12.4513505856429,"Epinephelus merra","Moorea"
3,13.6723098629212,12.1952549176097,15.2478368924057,12.3006714522895,11.3581852212328,13.2415314048191,"Epinephelus merra","Moorea"
4,13.9510315519693,12.3738356877389,15.6592372074527,12.4916439555583,11.4823144300796,13.4938254545864,"Epinephelus merra","Moorea"
5,14.0381760201031,12.426211166072,15.7931486782565,12.5457886024569,11.5187977031414,13.5732223157188,"Epinephelus merra","Moorea"
0,0.265025075143089,-0.172877772242959,0.71663283991098,0.244805928035621,-0.160692815912674,0.666025741690319,"Epinephelus merra","Moorea"
1,9.85170849888121,8.9836343896436,10.7099491500886,8.16617533356382,7.49609884289653,8.89476669192393,"Epinephelus merra","Moorea"
2,12.7736702662506,11.5438438030799,14.0656186690912,9.99021172055037,9.26729283919377,10.7456820249975,"Epinephelus merra","Moorea"
3,13.6723098629212,12.1952549176097,15.2478368924057,10.4195232842488,9.590273084642,11.2557035946095,"Epinephelus merra","Moorea"
4,13.9510315519693,12.3738356877389,15.6592372074527,10.5225947967033,9.65177608862292,11.3972013865578,"Epinephelus merra","Moorea"
5,14.0381760201031,12.426211166072,15.7931486782565,10.5477967769498,9.66424869970823,11.4405002241273,"Epinephelus merra","Moorea"
6,14.0656317830301,12.4395775244036,15.8382312693203,10.5540641919372,9.66759689354147,11.4551075442363,"Epinephelus merra","Moorea"
0,0.265025075143089,-0.172877772242959,0.71663283991098,0.2506070585139,-0.163522358399559,0.681138787276266,"Epinephelus merra","Moorea"
1,9.85170849888121,8.9836343896436,10.7099491500886,8.65655460169771,8.01319257597702,9.34663980430915,"Epinephelus merra","Moorea"
2,12.7736702662506,11.5438438030799,14.0656186690912,10.7740046154561,10.1406282454147,11.4513252577328,"Epinephelus merra","Moorea"
3,13.6723098629212,12.1952549176097,15.2478368924057,11.3151365168187,10.6108170653904,12.0556945288955,"Epinephelus merra","Moorea"
4,13.9510315519693,12.3738356877389,15.6592372074527,11.455293599896,10.711745581352,12.2274873513446,"Epinephelus merra","Moorea"
5,14.0381760201031,12.426211166072,15.7931486782565,11.4920538200982,10.7400307980423,12.2756888619014,"Epinephelus merra","Moorea"
6,14.0656317830301,12.4395775244036,15.8382312693203,11.5018099292356,10.7445235669914,12.2901240303311,"Epinephelus merra","Moorea"
7,14.0743457748755,12.4435412572752,15.8509164033181,11.5044283453152,10.746039026154,12.2946210533536,"Epinephelus merra","Moorea"
8,14.0771310992977,12.4444606226803,15.8545443799823,11.5051386213867,10.7461614630222,12.2954685025046,"Epinephelus merra","Moorea"
0,0.265025075143089,-0.172877772242959,0.71663283991098,0.25737472008149,-0.16844467897473,0.698611345025311,"Epinephelus merra","Moorea"
1,9.85170849888121,8.9836343896436,10.7099491500886,9.20237487994925,8.51178622980951,9.94450245084805,"Epinephelus merra","Moorea"
2,12.7736702662506,11.5438438030799,14.0656186690912,11.6717007660552,10.7214640097931,12.6427373267626,"Epinephelus merra","Moorea"
3,13.6723098629212,12.1952549176097,15.2478368924057,12.3617534108265,11.2295905374051,13.4682942515697,"Epinephelus merra","Moorea"
4,13.9510315519693,12.3738356877389,15.6592372074527,12.5567904981153,11.3564987285309,13.7479443973225,"Epinephelus merra","Moorea"
0,0.265025075143089,-0.172877772242959,0.71663283991098,0.260261354431953,-0.169687794538924,0.702181097734306,"Epinephelus merra","Moorea"
1,9.85170849888121,8.9836343896436,10.7099491500886,9.43279470827187,8.65366433784946,10.245165347019,"Epinephelus merra","Moorea"
2,12.7736702662506,11.5438438030799,14.0656186690912,12.0589393832282,10.9280542580998,13.2215068429304,"Epinephelus merra","Moorea"
3,13.6723098629212,12.1952549176097,15.2478368924057,12.8200423133109,11.4667488806884,14.2254439125045,"Epinephelus merra","Moorea"
0,0.265025075143089,-0.172877772242959,0.71663283991098,0.248699484331588,-0.162465582578927,0.679044165587943,"Epinephelus merra","Moorea"
1,9.85170849888121,8.9836343896436,10.7099491500886,8.48694863604159,7.74800149251087,9.25940277108075,"Epinephelus merra","Moorea"
2,12.7736702662506,11.5438438030799,14.0656186690912,10.5015989262861,9.56260671691893,11.4414479799735,"Epinephelus merra","Moorea"
3,13.6723098629212,12.1952549176097,15.2478368924057,11.0039188413936,9.91437521529894,12.064170774115,"Epinephelus merra","Moorea"
4,13.9510315519693,12.3738356877389,15.6592372074527,11.1313820495,9.97906171597984,12.2530776063207,"Epinephelus merra","Moorea"
0,0.265025075143089,-0.172877772242959,0.71663283991098,0.248117793790752,-0.161086620574449,0.671039759796929,"Epinephelus merra","Moorea"
1,9.85170849888121,8.9836343896436,10.7099491500886,8.42348402886329,7.56560980178182,9.28466184158819,"Epinephelus merra","Moorea"
2,12.7736702662506,11.5438438030799,14.0656186690912,10.401557207699,9.23608496638048,11.5422759074551,"Epinephelus merra","Moorea"
3,13.6723098629212,12.1952549176097,15.2478368924057,10.8912252290632,9.5374395278093,12.2135566100238,"Epinephelus merra","Moorea"
0,0.265025075143089,-0.172877772242959,0.71663283991098,0.248233697847313,-0.162064765978647,0.675036546325276,"Epinephelus merra","Moorea"
1,9.85170849888121,8.9836343896436,10.7099491500886,8.44848678853852,7.73836704361104,9.20469623958768,"Epinephelus merra","Moorea"
2,12.7736702662506,11.5438438030799,14.0656186690912,10.4394721916278,9.6059071168916,11.2861632791931,"Epinephelus merra","Moorea"
3,13.6723098629212,12.1952549176097,15.2478368924057,10.9319506690251,9.99223534394526,11.8637767289934,"Epinephelus merra","Moorea"
4,13.9510315519693,12.3738356877389,15.6592372074527,11.0558623174126,10.0607579496859,12.0319646620616,"Epinephelus merra","Moorea"
5,14.0381760201031,12.426211166072,15.7931486782565,11.0875349783612,10.0770883139707,12.0846354521736,"Epinephelus merra","Moorea"
0,0.265025075143089,-0.172877772242959,0.71663283991098,0.240348808074174,-0.158046003942445,0.660488370306595,"Epinephelus merra","Moorea"
1,9.85170849888121,8.9836343896436,10.7099491500886,7.79187631601194,7.022190719591,8.61303540218033,"Epinephelus merra","Moorea"
2,12.7736702662506,11.5438438030799,14.0656186690912,9.4086926628224,8.411048161109,10.4031449698958,"Epinephelus merra","Moorea"
3,13.6723098629212,12.1952549176097,15.2478368924057,9.76595095544734,8.63119716415713,10.8758512953368,"Epinephelus merra","Moorea"
4,13.9510315519693,12.3738356877389,15.6592372074527,9.84710518062233,8.68401223222494,11.0074583207578,"Epinephelus merra","Moorea"
0,0.265025075143089,-0.172877772242959,0.71663283991098,0.251486090850355,-0.164281387599846,0.682655867711069,"Epinephelus merra","Moorea"
1,9.85170849888121,8.9836343896436,10.7099491500886,8.71710273802116,7.98290940646145,9.48874271817205,"Epinephelus merra","Moorea"
2,12.7736702662506,11.5438438030799,14.0656186690912,10.8732339323804,9.92759589620646,11.8281080147592,"Epinephelus merra","Moorea"
3,13.6723098629212,12.1952549176097,15.2478368924057,11.4316751961291,10.3278400881922,12.5293247554511,"Epinephelus merra","Moorea"
4,13.9510315519693,12.3738356877389,15.6592372074527,11.5785403000722,10.4096836071827,12.7326977514517,"Epinephelus merra","Moorea"
0,0.265025075143089,-0.172877772242959,0.71663283991098,0.252978320087349,-0.164318035363414,0.68428380872691,"Epinephelus merra","Moorea"
1,9.85170849888121,8.9836343896436,10.7099491500886,8.84022456762788,8.13230792979578,9.58850865094675,"Epinephelus merra","Moorea"
2,12.7736702662506,11.5438438030799,14.0656186690912,11.0734717229497,10.1553568399253,11.9981443746227,"Epinephelus merra","Moorea"
3,13.6723098629212,12.1952549176097,15.2478368924057,11.6632453101618,10.5878017168702,12.7343301721517,"Epinephelus merra","Moorea"
4,13.9510315519693,12.3738356877389,15.6592372074527,11.8212046150225,10.6710947893173,12.9426942554956,"Epinephelus merra","Moorea"
0,1.04542650451902,-0.0176676435893776,2.1020263519431,0.904006796858926,-0.0156081059682137,1.85064963146759,"Epinephelus merra","Gambiers"
1,9.39493209911908,8.64394254313063,10.2316364179032,8.91804208694514,7.99603804184739,9.91587732732195,"Epinephelus merra","Gambiers"
2,13.7256304692837,12.8781925360805,14.5914858219981,14.1148422029005,12.9688521630452,15.3545568969078,"Epinephelus merra","Gambiers"
3,15.9860312208494,15.0377339356437,16.8942596319107,17.4914300732775,16.3473155538153,18.6827926866327,"Epinephelus merra","Gambiers"
4,17.1730134323943,16.0165037938764,18.2580759991813,19.6896291994015,18.6437945712769,20.7948887523392,"Epinephelus merra","Gambiers"
5,17.7999839437642,16.4810755151126,19.096337229104,21.1234434055841,20.1073400755972,22.1603450838121,"Epinephelus merra","Gambiers"
6,18.1330391849082,16.6758625989365,19.5787621699224,22.0604568287995,21.0265000602795,23.1065165995263,"Epinephelus merra","Gambiers"
7,18.3109413097296,16.7676078683206,19.8689870165134,22.673959269514,21.576463393428,23.7829878316628,"Epinephelus merra","Gambiers"
8,18.4064795259003,16.8064391301052,20.0392095760423,23.0763936029666,21.8889728888672,24.2484521284211,"Epinephelus merra","Gambiers"
9,18.4580551692744,16.8268175449764,20.1248380369065,23.3408614760313,22.0801206639615,24.5938182217755,"Epinephelus merra","Gambiers"
10,18.4860403656966,16.838629231159,20.1828122830523,23.5149784503959,22.1923254071954,24.8265796609762,"Epinephelus merra","Gambiers"
11,18.5013011403773,16.8434700411505,20.2135224031438,23.6298178496014,22.2658861502881,24.9915043597701,"Epinephelus merra","Gambiers"
12,18.5096637326465,16.8459750335002,20.2301464078809,23.7056954910709,22.3052152796932,25.1190569121509,"Epinephelus merra","Gambiers"
13,18.5142681633253,16.8472175449482,20.2450638167956,23.755918360025,22.3332295842585,25.2045272985909,"Epinephelus merra","Gambiers"
0,1.04542650451902,-0.0176676435893776,2.1020263519431,1.00293306295318,-0.0167371380183179,2.01834171376095,"Epinephelus merra","Gambiers"
1,9.39493209911908,8.64394254313063,10.2316364179032,9.29562654381772,8.54360128772642,10.1375504487777,"Epinephelus merra","Gambiers"
2,13.7256304692837,12.8781925360805,14.5914858219981,13.9291715594569,13.0765025394311,14.8284175013984,"Epinephelus merra","Gambiers"
3,15.9860312208494,15.0377339356437,16.8942596319107,16.5269764128069,15.7340143476578,17.3235002044307,"Epinephelus merra","Gambiers"
4,17.1730134323943,16.0165037938764,18.2580759991813,17.988299775807,17.2172608113354,18.7616281306694,"Epinephelus merra","Gambiers"
5,17.7999839437642,16.4810755151126,19.096337229104,18.8130179274199,17.9563260631096,19.6361072168688,"Epinephelus merra","Gambiers"
6,18.1330391849082,16.6758625989365,19.5787621699224,19.279954950028,18.3280034634924,20.195144434937,"Epinephelus merra","Gambiers"
7,18.3109413097296,16.7676078683206,19.8689870165134,19.5451588815826,18.5181068979373,20.5522996794795,"Epinephelus merra","Gambiers"
8,18.4064795259003,16.8064391301052,20.0392095760423,19.6962528082041,18.6090340558691,20.7695950012713,"Epinephelus merra","Gambiers"
9,18.4580551692744,16.8268175449764,20.1248380369065,19.7825977725752,18.6595820669332,20.9020102282651,"Epinephelus merra","Gambiers"
10,18.4860403656966,16.838629231159,20.1828122830523,19.8320890291237,18.6855400957367,20.9844200869708,"Epinephelus merra","Gambiers"
11,18.5013011403773,16.8434700411505,20.2135224031438,19.8605402401077,18.6977213192801,21.0328734218187,"Epinephelus merra","Gambiers"
12,18.5096637326465,16.8459750335002,20.2301464078809,19.8769436429564,18.7050056562692,21.060587533899,"Epinephelus merra","Gambiers"
13,18.5142681633253,16.8472175449482,20.2450638167956,19.8864280207096,18.7082500414254,21.0790205056908,"Epinephelus merra","Gambiers"
14,18.5168152215633,16.8475807185434,20.2588661939392,19.8919273129765,18.7111543741161,21.0922015075761,"Epinephelus merra","Gambiers"
15,18.5182306550709,16.8477483062354,20.2618619564668,19.895124806748,18.7137660327504,21.0976248030836,"Epinephelus merra","Gambiers"
0,1.04542650451902,-0.0176676435893776,2.1020263519431,0.968838899732713,-0.0163024672004204,1.96241084257417,"Epinephelus merra","Gambiers"
1,9.39493209911908,8.64394254313063,10.2316364179032,9.18789915878637,8.39497335950679,10.0692843122466,"Epinephelus merra","Gambiers"
2,13.7256304692837,12.8781925360805,14.5914858219981,14.0387154893133,13.1178804349331,15.0089229063185,"Epinephelus merra","Gambiers"
3,15.9860312208494,15.0377339356437,16.8942596319107,16.9110086090475,16.0233658491159,17.8227323406637,"Epinephelus merra","Gambiers"
4,17.1730134323943,16.0165037938764,18.2580759991813,18.6172307853612,17.7214777109808,19.5400193540792,"Epinephelus merra","Gambiers"
5,17.7999839437642,16.4810755151126,19.096337229104,19.6339677772118,18.625060046519,20.64404532053,"Epinephelus merra","Gambiers"
6,18.1330391849082,16.6758625989365,19.5787621699224,20.241714697129,19.0832774558394,21.3729380646688,"Epinephelus merra","Gambiers"
7,18.3109413097296,16.7676078683206,19.8689870165134,20.606094541231,19.3313422066987,21.855344125818,"Epinephelus merra","Gambiers"
8,18.4064795259003,16.8064391301052,20.0392095760423,20.8252140622834,19.4598856301937,22.1762908147962,"Epinephelus merra","Gambiers"
9,18.4580551692744,16.8268175449764,20.1248380369065,20.9573685587444,19.5245044434814,22.3924570644911,"Epinephelus merra","Gambiers"
10,18.4860403656966,16.838629231159,20.1828122830523,21.0373036015829,19.5640134377851,22.5207655287413,"Epinephelus merra","Gambiers"
11,18.5013011403773,16.8434700411505,20.2135224031438,21.0857909359138,19.5930509078686,22.6157391795208,"Epinephelus merra","Gambiers"
0,1.04542650451902,-0.0176676435893776,2.1020263519431,1.19659799834967,-0.0200511158957274,2.3705907452808,"Epinephelus merra","Gambiers"
1,9.39493209911908,8.64394254313063,10.2316364179032,9.4536320477399,8.58903077391159,10.3618700820479,"Epinephelus merra","Gambiers"
2,13.7256304692837,12.8781925360805,14.5914858219981,12.577195431791,11.5980734358862,13.5310364285027,"Epinephelus merra","Gambiers"
3,15.9860312208494,15.0377339356437,16.8942596319107,13.7865642644214,12.4974389696496,15.0073901186973,"Epinephelus merra","Gambiers"
4,17.1730134323943,16.0165037938764,18.2580759991813,14.2648023361305,12.7359821743917,15.7410628470359,"Epinephelus merra","Gambiers"
5,17.7999839437642,16.4810755151126,19.096337229104,14.4576234478573,12.8114984244366,16.0978710477417,"Epinephelus merra","Gambiers"
6,18.1330391849082,16.6758625989365,19.5787621699224,14.5367748743561,12.8319313940121,16.2790586580381,"Epinephelus merra","Gambiers"
7,18.3109413097296,16.7676078683206,19.8689870165134,14.569813602131,12.8385177305584,16.3623580077548,"Epinephelus merra","Gambiers"
0,1.04542650451902,-0.0176676435893776,2.1020263519431,1.01899449048448,-0.0170372070726932,2.04232719746839,"Epinephelus merra","Gambiers"
1,9.39493209911908,8.64394254313063,10.2316364179032,9.33736028664619,8.5605868693914,10.2002485415248,"Epinephelus merra","Gambiers"
2,13.7256304692837,12.8781925360805,14.5914858219981,13.8534807561496,13.0183993345473,14.741685093214,"Epinephelus merra","Gambiers"
3,15.9860312208494,15.0377339356437,16.8942596319107,16.3219108552651,15.345829878851,17.3054199506377,"Epinephelus merra","Gambiers"
4,17.1730134323943,16.0165037938764,18.2580759991813,17.679938540431,16.4066452353215,18.904383663826,"Epinephelus merra","Gambiers"
5,17.7999839437642,16.4810755151126,19.096337229104,18.4318059924594,16.8935402383544,19.9459904415904,"Epinephelus merra","Gambiers"
6,18.1330391849082,16.6758625989365,19.5787621699224,18.8506360073634,17.1067045136677,20.6120062424805,"Epinephelus merra","Gambiers"
7,18.3109413097296,16.7676078683206,19.8689870165134,19.0853412749053,17.2052726862978,21.0175139048638,"Epinephelus merra","Gambiers"
0,1.04542650451902,-0.0176676435893776,2.1020263519431,1.0202396937115,-0.0170615874482506,2.04217019060759,"Epinephelus merra","Gambiers"
1,9.39493209911908,8.64394254313063,10.2316364179032,9.34149883433654,8.57179170305813,10.1921783663709,"Epinephelus merra","Gambiers"
2,13.7256304692837,12.8781925360805,14.5914858219981,13.8528830950861,13.0330455416009,14.7369042028156,"Epinephelus merra","Gambiers"
3,15.9860312208494,15.0377339356437,16.8942596319107,16.3132062147845,15.4068416136477,17.2282955473115,"Epinephelus merra","Gambiers"
4,17.1730134323943,16.0165037938764,18.2580759991813,17.6626531434711,16.5274743902388,18.7435621638344,"Epinephelus merra","Gambiers"
5,17.7999839437642,16.4810755151126,19.096337229104,18.4069174789349,17.0240453399606,19.7221668254218,"Epinephelus merra","Gambiers"
6,18.1330391849082,16.6758625989365,19.5787621699224,18.8196215317727,17.2502778690732,20.3223703310373,"Epinephelus merra","Gambiers"
7,18.3109413097296,16.7676078683206,19.8689870165134,19.0496747099741,17.3654316330354,20.7102864578897,"Epinephelus merra","Gambiers"
8,18.4064795259003,16.8064391301052,20.0392095760423,19.1785704595518,17.4102895673409,20.9432075937615,"Epinephelus merra","Gambiers"
0,1.04542650451902,-0.0176676435893776,2.1020263519431,1.12570990004074,-0.0193476002073684,2.23280244447588,"Epinephelus merra","Gambiers"
1,9.39493209911908,8.64394254313063,10.2316364179032,9.46686386970203,8.66330921138274,10.3633498713451,"Epinephelus merra","Gambiers"
2,13.7256304692837,12.8781925360805,14.5914858219981,13.1568934383058,12.1071670930583,14.1252878211244,"Epinephelus merra","Gambiers"
3,15.9860312208494,15.0377339356437,16.8942596319107,14.8259826948665,13.2341265407902,16.2986347560631,"Epinephelus merra","Gambiers"
4,17.1730134323943,16.0165037938764,18.2580759991813,15.5964689989603,13.5815946318337,17.5977245197341,"Epinephelus merra","Gambiers"
5,17.7999839437642,16.4810755151126,19.096337229104,15.9588921871847,13.6979287048823,18.3454080222905,"Epinephelus merra","Gambiers"
0,1.04542650451902,-0.0176676435893776,2.1020263519431,1.03670276177918,-0.0171299810909239,2.08054129716607,"Epinephelus merra","Gambiers"
1,9.39493209911908,8.64394254313063,10.2316364179032,9.38015251971031,8.63782663661171,10.219220540832,"Epinephelus merra","Gambiers"
2,13.7256304692837,12.8781925360805,14.5914858219981,13.7790967795108,12.9709550593941,14.613947746031,"Epinephelus merra","Gambiers"
3,15.9860312208494,15.0377339356437,16.8942596319107,16.1090979272613,15.3220406397109,16.9019806338709,"Epinephelus merra","Gambiers"
4,17.1730134323943,16.0165037938764,18.2580759991813,17.3487952034503,16.4992602358417,18.221137755911,"Epinephelus merra","Gambiers"
5,17.7999839437642,16.4810755151126,19.096337229104,18.0112822285684,17.0276695167213,18.999362335852,"Epinephelus merra","Gambiers"
6,18.1330391849082,16.6758625989365,19.5787621699224,18.3668275312511,17.2801789114245,19.4604703381604,"Epinephelus merra","Gambiers"
7,18.3109413097296,16.7676078683206,19.8689870165134,18.558440555108,17.3917252995075,19.7370274551173,"Epinephelus merra","Gambiers"
8,18.4064795259003,16.8064391301052,20.0392095760423,18.6621282338362,17.4445490464106,19.8970696885469,"Epinephelus merra","Gambiers"
9,18.4580551692744,16.8268175449764,20.1248380369065,18.7184613198838,17.4716773155533,19.9897224034753,"Epinephelus merra","Gambiers"
10,18.4860403656966,16.838629231159,20.1828122830523,18.7491868165924,17.4828308081526,20.0423226761376,"Epinephelus merra","Gambiers"
11,18.5013011403773,16.8434700411505,20.2135224031438,18.7660096945528,17.4875784378413,20.0726972990711,"Epinephelus merra","Gambiers"
12,18.5096637326465,16.8459750335002,20.2301464078809,18.775255332426,17.4904086214118,20.0896585906201,"Epinephelus merra","Gambiers"
13,18.5142681633253,16.8472175449482,20.2450638167956,18.7803554460443,17.4928636572677,20.1007356930935,"Epinephelus merra","Gambiers"
0,1.04542650451902,-0.0176676435893776,2.1020263519431,1.17587139516311,-0.0204096320241526,2.30999283397275,"Epinephelus merra","Gambiers"
1,9.39493209911908,8.64394254313063,10.2316364179032,9.48006513169044,8.62814303092097,10.3858908850783,"Epinephelus merra","Gambiers"
2,13.7256304692837,12.8781925360805,14.5914858219981,12.7732886733373,11.9501026926238,13.5766253841381,"Epinephelus merra","Gambiers"
3,15.9860312208494,15.0377339356437,16.8942596319107,14.0976685331402,13.2613923194485,14.9192806477022,"Epinephelus merra","Gambiers"
4,17.1730134323943,16.0165037938764,18.2580759991813,14.6373278612174,13.6931647796903,15.5876198003383,"Epinephelus merra","Gambiers"
5,17.7999839437642,16.4810755151126,19.096337229104,14.8599786513212,13.8307594567894,15.9042952335933,"Epinephelus merra","Gambiers"
6,18.1330391849082,16.6758625989365,19.5787621699224,14.9529260950389,13.8729594785203,16.0511035433978,"Epinephelus merra","Gambiers"
7,18.3109413097296,16.7676078683206,19.8689870165134,14.9921631820623,13.8878991005575,16.1180962425032,"Epinephelus merra","Gambiers"
8,18.4064795259003,16.8064391301052,20.0392095760423,15.0089034721451,13.8913699524477,16.1527277598611,"Epinephelus merra","Gambiers"
9,18.4580551692744,16.8268175449764,20.1248380369065,15.0161181652343,13.892944449276,16.1688925362186,"Epinephelus merra","Gambiers"
10,18.4860403656966,16.838629231159,20.1828122830523,15.0192576757711,13.8934837368888,16.1759865981904,"Epinephelus merra","Gambiers"
11,18.5013011403773,16.8434700411505,20.2135224031438,15.0206365119928,13.8936744563472,16.1800069330071,"Epinephelus merra","Gambiers"
12,18.5096637326465,16.8459750335002,20.2301464078809,15.0212474578983,13.8937403539779,16.1815970319893,"Epinephelus merra","Gambiers"
13,18.5142681633253,16.8472175449482,20.2450638167956,15.0215204679087,13.8937629822661,16.1821632995008,"Epinephelus merra","Gambiers"
14,18.5168152215633,16.8475807185434,20.2588661939392,15.0216434661461,13.8937707531703,16.1824192231559,"Epinephelus merra","Gambiers"
0,1.04542650451902,-0.0176676435893776,2.1020263519431,1.09788212917203,-0.0180355090687197,2.18782699948654,"Epinephelus merra","Gambiers"
1,9.39493209911908,8.64394254313063,10.2316364179032,9.47593859736017,8.70216412671003,10.328118335239,"Epinephelus merra","Gambiers"
2,13.7256304692837,12.8781925360805,14.5914858219981,13.4127606469382,12.6302403331952,14.2164683566167,"Epinephelus merra","Gambiers"
3,15.9860312208494,15.0377339356437,16.8942596319107,15.2746774890873,14.5487907947362,16.0127020782873,"Epinephelus merra","Gambiers"
4,17.1730134323943,16.0165037938764,18.2580759991813,16.160820877094,15.3873099302923,16.9367877767921,"Epinephelus merra","Gambiers"
5,17.7999839437642,16.4810755151126,19.096337229104,16.5851468782899,15.7345797146833,17.439615205387,"Epinephelus merra","Gambiers"
6,18.1330391849082,16.6758625989365,19.5787621699224,16.7895440358311,15.8670770496602,17.7067860028159,"Epinephelus merra","Gambiers"
7,18.3109413097296,16.7676078683206,19.8689870165134,16.8885728907344,15.9243961975625,17.8548046534426,"Epinephelus merra","Gambiers"
8,18.4064795259003,16.8064391301052,20.0392095760423,16.9368228103134,15.9471190170671,17.9292669721712,"Epinephelus merra","Gambiers"
9,18.4580551692744,16.8268175449764,20.1248380369065,16.9604612796968,15.9559864895932,17.9698061469961,"Epinephelus merra","Gambiers"
10,18.4860403656966,16.838629231159,20.1828122830523,16.9721045097211,15.9607215159138,17.9930587048884,"Epinephelus merra","Gambiers"
11,18.5013011403773,16.8434700411505,20.2135224031438,16.9778695932348,15.964667837351,18.0076459754613,"Epinephelus merra","Gambiers"
12,18.5096637326465,16.8459750335002,20.2301464078809,16.9807388228775,15.9659068945733,18.0150697243516,"Epinephelus merra","Gambiers"
13,18.5142681633253,16.8472175449482,20.2450638167956,16.9821739980347,15.9664657955612,18.0187574407769,"Epinephelus merra","Gambiers"
14,18.5168152215633,16.8475807185434,20.2588661939392,16.9828954032022,15.9667179277381,18.019755466553,"Epinephelus merra","Gambiers"
15,18.5182306550709,16.8477483062354,20.2618619564668,16.983259775656,15.9668316836492,18.0204996448644,"Epinephelus merra","Gambiers"
16,18.5190207691641,16.847825640388,20.2655356288773,16.9834446868376,15.9669157296536,18.0209992692804,"Epinephelus merra","Gambiers"
17,18.5194637696148,16.84786132672,20.2702992868719,16.9835389612001,15.9669650221229,18.0214163183931,"Epinephelus merra","Gambiers"
0,1.04542650451902,-0.0176676435893776,2.1020263519431,1.07346270380669,-0.0180261686848121,2.13898680848407,"Epinephelus merra","Gambiers"
1,9.39493209911908,8.64394254313063,10.2316364179032,9.44758438064707,8.69540752847859,10.2912801475919,"Epinephelus merra","Gambiers"
2,13.7256304692837,12.8781925360805,14.5914858219981,13.5759549148626,12.768769424192,14.3952404448992,"Epinephelus merra","Gambiers"
3,15.9860312208494,15.0377339356437,16.8942596319107,15.622283501303,14.8722951707174,16.3710355467698,"Epinephelus merra","Gambiers"
4,17.1730134323943,16.0165037938764,18.2580759991813,16.6419474607429,15.8488283231884,17.4288785741327,"Epinephelus merra","Gambiers"
5,17.7999839437642,16.4810755151126,19.096337229104,17.1526367420488,16.2642421343358,17.9972986305935,"Epinephelus merra","Gambiers"
6,18.1330391849082,16.6758625989365,19.5787621699224,17.4096833403587,16.432550838352,18.3318824733728,"Epinephelus merra","Gambiers"
7,18.3109413097296,16.7676078683206,19.8689870165134,17.5396894517727,16.5105142063342,18.5183308284336,"Epinephelus merra","Gambiers"
8,18.4064795259003,16.8064391301052,20.0392095760423,17.605752285901,16.5491542754893,18.6300855181449,"Epinephelus merra","Gambiers"
9,18.4580551692744,16.8268175449764,20.1248380369065,17.6394763495623,16.5648652051123,18.6850756211611,"Epinephelus merra","Gambiers"
10,18.4860403656966,16.838629231159,20.1828122830523,17.6567690293104,16.5763552881865,18.7169254987885,"Epinephelus merra","Gambiers"
